,alpha,performance,capacity,method
618,1.0,4.4031297600850685,5.0,rewire
619,1.05,2.087387987855241,13.0,rewire
620,1.1,1.230650482784393,3.0,rewire
621,1.2,1.1717760422599777,8.0,rewire
622,1.3,1.043169663619406,0.0,rewire
623,1.4,1.0008622473186293,0.0,rewire
624,1.5,0.838959308217828,0.0,rewire
625,2.0,0.5384449365490612,0.0,rewire
626,2.5,0.4588991766246919,0.0,rewire
627,3.0,0.3674400791059906,0.0,rewire
628,3.5,0.3717994476474239,0.0,rewire
629,0.3,4.535693325366386,6.0,rewire
630,0.5,4.840293822252274,5.0,rewire
631,0.7,5.365346815528093,5.0,rewire
632,0.8,5.7496634642627376,5.0,rewire
633,0.9,6.0539447280269245,5.0,rewire
634,0.95,5.778130828885168,5.0,rewire
635,1.0,4.524431483155395,5.0,rewire
636,1.05,2.058668151858459,14.0,rewire
637,1.1,1.2148990764662742,13.0,rewire
638,1.2,1.1709058743699727,8.0,rewire
639,1.3,1.0472223252631148,0.0,rewire
640,1.4,0.959320264765894,0.0,rewire
641,1.5,0.8280920808554384,0.0,rewire
642,2.0,0.5447833705427255,0.0,rewire
643,2.5,0.4706313578854817,0.0,rewire
644,3.0,0.4093129069831213,0.0,rewire
645,3.5,0.3336605056849395,0.0,rewire
646,0.3,4.524106626120925,6.0,rewire
647,0.5,4.82524028833013,5.0,rewire
648,0.7,5.331892491770272,5.0,rewire
649,0.8,5.810633231323576,5.0,rewire
650,0.9,6.511533896549443,5.0,rewire
651,0.95,6.364264380057946,6.0,rewire
652,1.0,4.306907196514984,7.0,rewire
653,1.05,2.103998789830905,4.0,rewire
654,1.1,1.467893109761315,3.0,rewire
655,1.2,1.1612082565079356,8.0,rewire
656,1.3,1.0524133315928927,0.0,rewire
657,1.4,0.9857720884539444,0.0,rewire
658,1.5,0.8225438646652146,0.0,rewire
659,2.0,0.5212713726593344,0.0,rewire
660,2.5,0.4511045894747946,0.0,rewire
661,3.0,0.3949458582474034,0.0,rewire
662,3.5,0.4104671943819312,0.0,rewire
663,0.3,4.553139522442299,6.0,rewire
664,0.5,4.833355289680212,5.0,rewire
665,0.7,5.358083723292344,5.0,rewire
666,0.8,5.773518500768319,5.0,rewire
667,0.9,6.483895780971385,5.0,rewire
668,0.95,6.242672922592029,5.0,rewire
669,1.0,4.4096096661355695,7.0,rewire
670,1.05,2.107570337675235,14.0,rewire
671,1.1,1.2656145736335551,8.0,rewire
672,1.2,1.2084372335789493,8.0,rewire
673,1.3,1.0541616831631715,0.0,rewire
674,1.4,0.9833472239139924,0.0,rewire
675,1.5,0.8291699667683983,0.0,rewire
676,2.0,0.5274087450657298,0.0,rewire
677,2.5,0.4885442798112441,0.0,rewire
678,3.0,0.3309320795356081,0.0,rewire
679,3.5,0.3634078817848967,0.0,rewire
680,0.3,4.530041461986923,6.0,rewire
681,0.5,4.838345222985158,5.0,rewire
682,0.7,5.346765770262144,5.0,rewire
683,0.8,5.811661019878375,5.0,rewire
684,0.9,6.22561742200281,5.0,rewire
685,0.95,5.732055435176245,6.0,rewire
686,1.0,4.28964248868204,7.0,rewire
687,1.05,1.9859169845273923,3.0,rewire
688,1.1,1.3672370501665954,3.0,rewire
689,1.2,1.383018685428266,3.0,rewire
690,1.3,1.0487111784298653,0.0,rewire
691,1.4,0.9649538339015477,0.0,rewire
692,1.5,0.8226317849380484,0.0,rewire
693,2.0,0.5168640674937758,0.0,rewire
694,2.5,0.4417996978152846,0.0,rewire
695,3.0,0.5303779677554232,0.0,rewire
696,3.5,0.4245965948376791,0.0,rewire
697,0.3,4.5150935450320615,6.0,rewire
698,0.5,4.834231884669483,5.0,rewire
699,0.7,5.348576070290093,5.0,rewire
700,0.8,5.699219205203451,5.0,rewire
701,0.9,6.1769897771712845,5.0,rewire
702,0.95,5.981744106783729,5.0,rewire
703,1.0,4.517515360582032,5.0,rewire
704,1.05,2.108159506920656,14.0,rewire
705,1.1,2.030427601278584,3.0,rewire
706,1.2,1.2143080220186837,3.0,rewire
707,1.3,1.0473217517061069,0.0,rewire
708,1.4,0.9787528375828204,0.0,rewire
709,1.5,0.8407534459760564,0.0,rewire
710,2.0,0.5424846238817685,0.0,rewire
711,2.5,0.4029638597170855,0.0,rewire
712,3.0,0.4540341745645979,0.0,rewire
713,3.5,0.3730796373103378,0.0,rewire
714,0.3,4.537497321174231,6.0,rewire
715,0.5,4.850323268368622,5.0,rewire
716,0.7,5.329541185672159,5.0,rewire
717,0.8,5.958880527007065,5.0,rewire
718,0.9,6.276114539849833,5.0,rewire
719,0.95,5.815574060378506,5.0,rewire
720,1.0,4.287896323954644,7.0,rewire
721,1.05,2.070691269897646,8.0,rewire
722,1.1,1.3241146764254197,3.0,rewire
723,1.2,1.155432092735223,8.0,rewire
724,1.3,1.053113672666117,0.0,rewire
725,1.4,1.0146892226025177,0.0,rewire
726,1.5,0.8394848297628216,0.0,rewire
727,2.0,0.5460571328426237,0.0,rewire
728,2.5,0.5196374318215636,0.0,rewire
729,3.0,0.3741197173931668,0.0,rewire
730,3.5,0.4431808469002951,0.0,rewire
731,0.3,4.541194932720616,6.0,rewire
732,0.5,4.839730739958515,5.0,rewire
733,0.7,5.344947270255734,5.0,rewire
734,0.8,5.818801018912739,5.0,rewire
735,0.9,6.047714329235481,5.0,rewire
736,0.95,5.816671982815262,5.0,rewire
737,1.0,4.228998781483307,7.0,rewire
738,1.05,2.0171917572100275,13.0,rewire
739,1.1,1.4277050838872338,3.0,rewire
740,1.2,1.1498089196574806,8.0,rewire
741,1.3,1.0544256595577253,0.0,rewire
742,1.4,0.9825088619000832,0.0,rewire
743,1.5,0.8466279224617548,0.0,rewire
744,2.0,0.5523255263863631,0.0,rewire
745,2.5,0.455413076304804,0.0,rewire
746,3.0,0.4065056382273218,0.0,rewire
747,3.5,0.4240730139180525,0.0,rewire
748,0.3,4.54192341746687,6.0,rewire
749,0.5,4.832019788161808,5.0,rewire
750,0.7,5.428724052803641,5.0,rewire
751,0.8,5.894771727799306,5.0,rewire
752,0.9,6.340424608632374,5.0,rewire
753,0.95,6.018448395264228,5.0,rewire
754,1.0,4.55603369998168,5.0,rewire
755,1.05,2.108392276454438,14.0,rewire
756,1.1,1.395444489653615,3.0,rewire
757,1.2,1.1491281590615043,8.0,rewire
758,1.3,1.063035492562712,0.0,rewire
759,1.4,0.9870727496470512,0.0,rewire
760,1.5,0.8304442775369497,0.0,rewire
761,2.0,0.4989448158108601,0.0,rewire
762,2.5,0.4697448755616363,0.0,rewire
763,3.0,0.4681152987497617,0.0,rewire
764,3.5,0.3909759828143486,0.0,rewire
765,0.3,4.538348826517376,6.0,rewire
766,0.5,4.841481750868882,5.0,rewire
767,0.7,5.350242603922614,5.0,rewire
768,0.8,5.735105438684674,5.0,rewire
769,0.9,6.441560061791294,5.0,rewire
770,0.95,6.376984602334403,6.0,rewire
771,1.0,4.579626606464327,5.0,rewire
772,1.05,2.095985234458297,12.0,rewire
773,1.1,1.2516971718457723,3.0,rewire
774,1.2,1.1532402300603042,8.0,rewire
775,1.3,1.071607284106084,0.0,rewire
776,1.4,0.9769165806440266,0.0,rewire
777,1.5,0.8400032696113091,0.0,rewire
778,2.0,0.5475040884249057,0.0,rewire
779,2.5,0.3856396287094996,0.0,rewire
780,3.0,0.4985923145402458,0.0,rewire
781,3.5,0.4288696881339212,0.0,rewire
782,0.3,4.553139522442299,6.0,rewire
783,0.5,4.833355289680212,5.0,rewire
784,0.7,5.358083723292344,5.0,rewire
785,0.8,5.773518500768319,5.0,rewire
786,0.9,6.483895780971385,5.0,rewire
787,0.95,6.242672922592029,5.0,rewire
788,1.0,4.4096096661355695,7.0,rewire
789,1.05,2.107570337675235,14.0,rewire
790,1.1,1.2656145736335551,8.0,rewire
791,1.2,1.2084372335789493,8.0,rewire
792,1.3,1.0541616831631715,0.0,rewire
793,1.4,0.9833472239139924,0.0,rewire
794,1.5,0.8291699667683983,0.0,rewire
795,2.0,0.5274087450657298,0.0,rewire
796,2.5,0.4885442798112441,0.0,rewire
797,3.0,0.3309320795356081,0.0,rewire
798,3.5,0.3634078817848967,0.0,rewire
799,0.3,4.527047835255936,6.0,rewire
800,0.5,4.828754011743,5.0,rewire
801,0.7,5.326025185948846,5.0,rewire
802,0.8,5.777055848176934,5.0,rewire
803,0.9,6.388368717921601,5.0,rewire
804,0.95,6.067487673662452,5.0,rewire
805,1.0,4.471657077884919,5.0,rewire
806,1.05,2.056255989746305,14.0,rewire
807,1.1,1.3260174658387474,3.0,rewire
808,1.2,1.1738396992921662,8.0,rewire
809,1.3,1.034507960941072,0.0,rewire
810,1.4,0.959019741324404,0.0,rewire
811,1.5,0.8155087477901559,0.0,rewire
812,2.0,0.504171283697284,0.0,rewire
813,2.5,0.412929378162798,0.0,rewire
814,3.0,0.3505042618362464,0.0,rewire
815,3.5,0.3307473550386458,0.0,rewire
816,0.3,4.537497321174231,6.0,rewire
817,0.5,4.850323268368622,5.0,rewire
818,0.7,5.329541185672159,5.0,rewire
819,0.8,5.958880527007065,5.0,rewire
820,0.9,6.276114539849833,5.0,rewire
821,0.95,5.815574060378506,5.0,rewire
822,1.0,4.287896323954644,7.0,rewire
823,1.05,2.070691269897646,8.0,rewire
824,1.1,1.3241146764254197,3.0,rewire
825,1.2,1.155432092735223,8.0,rewire
826,1.3,1.053113672666117,0.0,rewire
827,1.4,1.0146892226025177,0.0,rewire
828,1.5,0.8394848297628216,0.0,rewire
829,2.0,0.5460571328426237,0.0,rewire
830,2.5,0.5196374318215636,0.0,rewire
831,3.0,0.3741197173931668,0.0,rewire
832,3.5,0.4431808469002951,0.0,rewire
833,0.3,4.532339257060757,6.0,rewire
834,0.5,4.813218735593885,5.0,rewire
835,0.7,5.346753604615515,5.0,rewire
836,0.8,5.833449733590781,5.0,rewire
837,0.9,6.590557561470215,5.0,rewire
838,0.95,6.422250831276605,6.0,rewire
839,1.0,4.831516841398061,5.0,rewire
840,1.05,2.0872859983325824,4.0,rewire
841,1.1,1.9270644245627495,3.0,rewire
842,1.2,1.1752424958755603,8.0,rewire
843,1.3,1.0428405583421716,0.0,rewire
844,1.4,1.0040727280196853,0.0,rewire
845,1.5,0.8456418382227829,0.0,rewire
846,2.0,0.5626200479502759,0.0,rewire
847,2.5,0.4860125549384911,0.0,rewire
848,3.0,0.2928885494903642,0.0,rewire
849,3.5,0.418278708090908,0.0,rewire
850,0.3,4.532339257060757,6.0,rewire
851,0.5,4.813218735593885,5.0,rewire
852,0.7,5.346753604615515,5.0,rewire
853,0.8,5.833449733590781,5.0,rewire
854,0.9,6.590557561470215,5.0,rewire
855,0.95,6.422250831276605,6.0,rewire
856,1.0,4.831516841398061,5.0,rewire
857,1.05,2.0872859983325824,4.0,rewire
858,1.1,1.9270644245627495,3.0,rewire
859,1.2,1.1752424958755603,8.0,rewire
860,1.3,1.0428405583421716,0.0,rewire
861,1.4,1.0040727280196853,0.0,rewire
862,1.5,0.8456418382227829,0.0,rewire
863,2.0,0.5626200479502759,0.0,rewire
864,2.5,0.4860125549384911,0.0,rewire
865,3.0,0.2928885494903642,0.0,rewire
866,3.5,0.418278708090908,0.0,rewire
867,0.3,4.540724312704786,6.0,rewire
868,0.5,4.82055309066198,5.0,rewire
869,0.7,5.334231391364988,5.0,rewire
870,0.8,5.79256356669071,5.0,rewire
871,0.9,5.996817684183814,5.0,rewire
872,0.95,5.782629025573768,5.0,rewire
873,1.0,4.607903431524386,5.0,rewire
874,1.05,2.1014039282417043,14.0,rewire
875,1.1,1.3341762590841622,3.0,rewire
876,1.2,1.1677889086365545,8.0,rewire
877,1.3,1.0179100228804114,0.0,rewire
878,1.4,0.9784312189079684,0.0,rewire
879,1.5,0.8271766420949573,0.0,rewire
880,2.0,0.5411581574305141,0.0,rewire
881,2.5,0.470834842681093,0.0,rewire
882,3.0,0.4282686609506167,0.0,rewire
883,3.5,0.3921068088073011,0.0,rewire
884,0.3,4.532339257060757,6.0,rewire
885,0.5,4.813218735593885,5.0,rewire
886,0.7,5.346753604615515,5.0,rewire
887,0.8,5.833449733590781,5.0,rewire
888,0.9,6.590557561470215,5.0,rewire
889,0.95,6.422250831276605,6.0,rewire
890,1.0,4.831516841398061,5.0,rewire
891,1.05,2.0872859983325824,4.0,rewire
892,1.1,1.9270644245627495,3.0,rewire
893,1.2,1.1752424958755603,8.0,rewire
894,1.3,1.0428405583421716,0.0,rewire
895,1.4,1.0040727280196853,0.0,rewire
896,1.5,0.8456418382227829,0.0,rewire
897,2.0,0.5626200479502759,0.0,rewire
898,2.5,0.4860125549384911,0.0,rewire
899,3.0,0.2928885494903642,0.0,rewire
900,3.5,0.418278708090908,0.0,rewire
901,0.3,4.537021894172013,6.0,rewire
902,0.5,4.817851176414056,5.0,rewire
903,0.7,5.374841949559457,5.0,rewire
904,0.8,5.90688401550264,5.0,rewire
905,0.9,6.42633316175005,5.0,rewire
906,0.95,5.955611416178686,5.0,rewire
907,1.0,4.384309758886553,5.0,rewire
908,1.05,2.0811136641966788,14.0,rewire
909,1.1,1.789603565043353,3.0,rewire
910,1.2,1.181694080681455,8.0,rewire
911,1.3,1.0308674494779777,0.0,rewire
912,1.4,0.972797962672445,0.0,rewire
913,1.5,0.8437811718685109,0.0,rewire
914,2.0,0.5223049055997936,0.0,rewire
915,2.5,0.4807805742950928,0.0,rewire
916,3.0,0.423793839293285,0.0,rewire
917,3.5,0.3510907882311894,0.0,rewire
918,0.3,4.524106626120925,6.0,rewire
919,0.5,4.82524028833013,5.0,rewire
920,0.7,5.331892491770272,5.0,rewire
921,0.8,5.810633231323576,5.0,rewire
922,0.9,6.511533896549443,5.0,rewire
923,0.95,6.364264380057946,6.0,rewire
924,1.0,4.306907196514984,7.0,rewire
925,1.05,2.103998789830905,4.0,rewire
926,1.1,1.467893109761315,3.0,rewire
927,1.2,1.1612082565079356,8.0,rewire
928,1.3,1.0524133315928927,0.0,rewire
929,1.4,0.9857720884539444,0.0,rewire
930,1.5,0.8225438646652146,0.0,rewire
931,2.0,0.5212713726593344,0.0,rewire
932,2.5,0.4511045894747946,0.0,rewire
933,3.0,0.3949458582474034,0.0,rewire
934,3.5,0.4104671943819312,0.0,rewire
935,0.3,4.538348826517376,6.0,rewire
936,0.5,4.841481750868882,5.0,rewire
937,0.7,5.350242603922614,5.0,rewire
938,0.8,5.735105438684674,5.0,rewire
939,0.9,6.441560061791294,5.0,rewire
940,0.95,6.376984602334403,6.0,rewire
941,1.0,4.579626606464327,5.0,rewire
942,1.05,2.095985234458297,12.0,rewire
943,1.1,1.2516971718457723,3.0,rewire
944,1.2,1.1532402300603042,8.0,rewire
945,1.3,1.071607284106084,0.0,rewire
946,1.4,0.9769165806440266,0.0,rewire
947,1.5,0.8400032696113091,0.0,rewire
948,2.0,0.5475040884249057,0.0,rewire
949,2.5,0.3856396287094996,0.0,rewire
950,3.0,0.4985923145402458,0.0,rewire
951,3.5,0.4288696881339212,0.0,rewire
952,0.3,4.524106626120925,6.0,rewire
953,0.5,4.82524028833013,5.0,rewire
954,0.7,5.331892491770272,5.0,rewire
955,0.8,5.810633231323576,5.0,rewire
956,0.9,6.511533896549443,5.0,rewire
957,0.95,6.364264380057946,6.0,rewire
958,1.0,4.306907196514984,7.0,rewire
959,1.05,2.103998789830905,4.0,rewire
960,1.1,1.467893109761315,3.0,rewire
961,1.2,1.1612082565079356,8.0,rewire
962,1.3,1.0524133315928927,0.0,rewire
963,1.4,0.9857720884539444,0.0,rewire
964,1.5,0.8225438646652146,0.0,rewire
965,2.0,0.5212713726593344,0.0,rewire
966,2.5,0.4511045894747946,0.0,rewire
967,3.0,0.3949458582474034,0.0,rewire
968,3.5,0.4104671943819312,0.0,rewire
969,0.3,4.525122094201765,6.0,rewire
970,0.5,4.838489985482155,5.0,rewire
971,0.7,5.344018495557839,5.0,rewire
972,0.8,5.698210596022479,5.0,rewire
973,0.9,5.9740686133683845,5.0,rewire
974,0.95,5.8815885291956445,5.0,rewire
975,1.0,4.251858737297199,7.0,rewire
976,1.05,1.1394652420515483,3.0,rewire
977,1.1,1.7864337532563972,3.0,rewire
978,1.2,1.128171434786439,8.0,rewire
979,1.3,1.0823658124242523,0.0,rewire
980,1.4,0.9780523463701284,0.0,rewire
981,1.5,0.8328626621343401,0.0,rewire
982,2.0,0.6176486051197603,0.0,rewire
983,2.5,0.4750904303909205,0.0,rewire
984,3.0,0.477833852265239,0.0,rewire
985,3.5,0.3565869522553582,0.0,rewire
986,0.3,4.529550229497515,6.0,rewire
987,0.5,4.831774143235947,5.0,rewire
988,0.7,5.342285709497789,5.0,rewire
989,0.8,5.925618981083049,5.0,rewire
990,0.9,6.763570142798038,6.0,rewire
991,0.95,6.498051664976681,6.0,rewire
992,1.0,4.494568990940584,5.0,rewire
993,1.05,2.074255286815411,14.0,rewire
994,1.1,1.2661520600909073,3.0,rewire
995,1.2,1.309904261426286,3.0,rewire
996,1.3,1.0445494982242298,0.0,rewire
997,1.4,0.982226690626284,0.0,rewire
998,1.5,0.8708903933418221,0.0,rewire
999,2.0,0.5510069006160541,0.0,rewire
1000,2.5,0.4578442350978944,0.0,rewire
1001,3.0,0.3544686748343857,0.0,rewire
1002,3.5,0.3605320646702585,0.0,rewire
1003,0.3,4.537497321174231,6.0,rewire
1004,0.5,4.850323268368622,5.0,rewire
1005,0.7,5.329541185672159,5.0,rewire
1006,0.8,5.958880527007065,5.0,rewire
1007,0.9,6.276114539849833,5.0,rewire
1008,0.95,5.815574060378506,5.0,rewire
1009,1.0,4.287896323954644,7.0,rewire
1010,1.05,2.070691269897646,8.0,rewire
1011,1.1,1.3241146764254197,3.0,rewire
1012,1.2,1.155432092735223,8.0,rewire
1013,1.3,1.053113672666117,0.0,rewire
1014,1.4,1.0146892226025177,0.0,rewire
1015,1.5,0.8394848297628216,0.0,rewire
1016,2.0,0.5460571328426237,0.0,rewire
1017,2.5,0.5196374318215636,0.0,rewire
1018,3.0,0.3741197173931668,0.0,rewire
1019,3.5,0.4431808469002951,0.0,rewire
1020,0.3,4.525122094201765,6.0,rewire
1021,0.5,4.838489985482155,5.0,rewire
1022,0.7,5.344018495557839,5.0,rewire
1023,0.8,5.698210596022479,5.0,rewire
1024,0.9,5.9740686133683845,5.0,rewire
1025,0.95,5.8815885291956445,5.0,rewire
1026,1.0,4.251858737297199,7.0,rewire
1027,1.05,1.1394652420515483,3.0,rewire
1028,1.1,1.7864337532563972,3.0,rewire
1029,1.2,1.128171434786439,8.0,rewire
1030,1.3,1.0823658124242523,0.0,rewire
1031,1.4,0.9780523463701284,0.0,rewire
1032,1.5,0.8328626621343401,0.0,rewire
1033,2.0,0.6176486051197603,0.0,rewire
1034,2.5,0.4750904303909205,0.0,rewire
1035,3.0,0.477833852265239,0.0,rewire
1036,3.5,0.3565869522553582,0.0,rewire
1037,0.3,4.535693325366386,6.0,rewire
1038,0.5,4.840293822252274,5.0,rewire
1039,0.7,5.365346815528093,5.0,rewire
1040,0.8,5.7496634642627376,5.0,rewire
1041,0.9,6.0539447280269245,5.0,rewire
1042,0.95,5.778130828885168,5.0,rewire
1043,1.0,4.524431483155395,5.0,rewire
1044,1.05,2.058668151858459,14.0,rewire
1045,1.1,1.2148990764662742,13.0,rewire
1046,1.2,1.1709058743699727,8.0,rewire
1047,1.3,1.0472223252631148,0.0,rewire
1048,1.4,0.959320264765894,0.0,rewire
1049,1.5,0.8280920808554384,0.0,rewire
1050,2.0,0.5447833705427255,0.0,rewire
1051,2.5,0.4706313578854817,0.0,rewire
1052,3.0,0.4093129069831213,0.0,rewire
1053,3.5,0.3336605056849395,0.0,rewire
1054,0.3,4.525244071711515,6.0,rewire
1055,0.5,4.824030369944658,5.0,rewire
1056,0.7,5.361935621485608,5.0,rewire
1057,0.8,5.868410950217742,5.0,rewire
1058,0.9,6.257488732873729,5.0,rewire
1059,0.95,6.124632901619711,5.0,rewire
1060,1.0,4.346308229697231,6.0,rewire
1061,1.05,1.6344903075189503,3.0,rewire
1062,1.1,1.228910387807126,3.0,rewire
1063,1.2,1.1933503131249747,8.0,rewire
1064,1.3,1.0434630698814624,0.0,rewire
1065,1.4,0.9469367309920392,0.0,rewire
1066,1.5,0.7970724788942687,0.0,rewire
1067,2.0,0.5083764517924494,0.0,rewire
1068,2.5,0.4789013814973212,0.0,rewire
1069,3.0,0.4411867633951093,0.0,rewire
1070,3.5,0.4185115842006051,0.0,rewire
1071,0.3,4.538348826517376,6.0,rewire
1072,0.5,4.841481750868882,5.0,rewire
1073,0.7,5.350242603922614,5.0,rewire
1074,0.8,5.735105438684674,5.0,rewire
1075,0.9,6.441560061791294,5.0,rewire
1076,0.95,6.376984602334403,6.0,rewire
1077,1.0,4.579626606464327,5.0,rewire
1078,1.05,2.095985234458297,12.0,rewire
1079,1.1,1.2516971718457723,3.0,rewire
1080,1.2,1.1532402300603042,8.0,rewire
1081,1.3,1.071607284106084,0.0,rewire
1082,1.4,0.9769165806440266,0.0,rewire
1083,1.5,0.8400032696113091,0.0,rewire
1084,2.0,0.5475040884249057,0.0,rewire
1085,2.5,0.3856396287094996,0.0,rewire
1086,3.0,0.4985923145402458,0.0,rewire
1087,3.5,0.4288696881339212,0.0,rewire
1088,0.3,4.532822640534973,6.0,rewire
1089,0.5,4.8228141420139234,5.0,rewire
1090,0.7,5.353179168625426,5.0,rewire
1091,0.8,5.723007730629606,5.0,rewire
1092,0.9,6.029237710102053,5.0,rewire
1093,0.95,5.768854983657965,5.0,rewire
1094,1.0,4.221348450194891,7.0,rewire
1095,1.05,2.079437321699204,14.0,rewire
1096,1.1,1.481070357612034,3.0,rewire
1097,1.2,1.176129447924149,3.0,rewire
1098,1.3,1.0495033187814649,0.0,rewire
1099,1.4,1.005441815026885,0.0,rewire
1100,1.5,0.8490149661579399,0.0,rewire
1101,2.0,0.5379187455284506,0.0,rewire
1102,2.5,0.5213240606977125,0.0,rewire
1103,3.0,0.3750154495034208,0.0,rewire
1104,3.5,0.350670210187896,0.0,rewire
1105,0.3,4.533746499263744,6.0,rewire
1106,0.5,4.857882218317352,5.0,rewire
1107,0.7,5.419651969898652,5.0,rewire
1108,0.8,6.382242777895848,6.0,rewire
1109,0.9,6.783992485520842,6.0,rewire
1110,0.95,6.454814751588387,6.0,rewire
1111,1.0,4.999419102758205,5.0,rewire
1112,1.05,2.09022052965024,14.0,rewire
1113,1.1,1.538790688021006,3.0,rewire
1114,1.2,1.1718562321744803,8.0,rewire
1115,1.3,1.0473209946555828,0.0,rewire
1116,1.4,0.9646788078606314,0.0,rewire
1117,1.5,0.8399440213013399,0.0,rewire
1118,2.0,0.5279112359137919,0.0,rewire
1119,2.5,0.3916544527793161,0.0,rewire
1120,3.0,0.3967352669084578,0.0,rewire
1121,3.5,0.3881912994351629,0.0,rewire
1122,0.3,4.54192341746687,6.0,rewire
1123,0.5,4.832019788161808,5.0,rewire
1124,0.7,5.428724052803641,5.0,rewire
1125,0.8,5.894771727799306,5.0,rewire
1126,0.9,6.340424608632374,5.0,rewire
1127,0.95,6.018448395264228,5.0,rewire
1128,1.0,4.55603369998168,5.0,rewire
1129,1.05,2.108392276454438,14.0,rewire
1130,1.1,1.395444489653615,3.0,rewire
1131,1.2,1.1491281590615043,8.0,rewire
1132,1.3,1.063035492562712,0.0,rewire
1133,1.4,0.9870727496470512,0.0,rewire
1134,1.5,0.8304442775369497,0.0,rewire
1135,2.0,0.4989448158108601,0.0,rewire
1136,2.5,0.4697448755616363,0.0,rewire
1137,3.0,0.4681152987497617,0.0,rewire
1138,3.5,0.3909759828143486,0.0,rewire
1139,0.3,4.530041461986923,6.0,rewire
1140,0.5,4.838345222985158,5.0,rewire
1141,0.7,5.346765770262144,5.0,rewire
1142,0.8,5.811661019878375,5.0,rewire
1143,0.9,6.22561742200281,5.0,rewire
1144,0.95,5.732055435176245,6.0,rewire
1145,1.0,4.28964248868204,7.0,rewire
1146,1.05,1.9859169845273923,3.0,rewire
1147,1.1,1.3672370501665954,3.0,rewire
1148,1.2,1.383018685428266,3.0,rewire
1149,1.3,1.0487111784298653,0.0,rewire
1150,1.4,0.9649538339015477,0.0,rewire
1151,1.5,0.8226317849380484,0.0,rewire
1152,2.0,0.5168640674937758,0.0,rewire
1153,2.5,0.4417996978152846,0.0,rewire
1154,3.0,0.5303779677554232,0.0,rewire
1155,3.5,0.4245965948376791,0.0,rewire
1156,0.3,4.521166152191835,6.0,rewire
1157,0.5,4.840051702187707,5.0,rewire
1158,0.7,5.318739417760425,5.0,rewire
1159,0.8,5.777789219515128,5.0,rewire
1160,0.9,5.970368018377591,5.0,rewire
1161,0.95,5.8413304034613605,5.0,rewire
1162,1.0,4.447678474072157,5.0,rewire
1163,1.05,1.165913833368031,4.0,rewire
1164,1.1,1.4487321559187338,3.0,rewire
1165,1.2,1.2376635230061652,3.0,rewire
1166,1.3,1.0298727355750104,0.0,rewire
1167,1.4,0.9721317885757934,0.0,rewire
1168,1.5,0.8304515118867903,0.0,rewire
1169,2.0,0.5368851017273149,0.0,rewire
1170,2.5,0.4704574631437051,0.0,rewire
1171,3.0,0.4039167937549292,0.0,rewire
1172,3.5,0.3782185093199477,0.0,rewire
1173,0.3,4.524106626120925,6.0,rewire
1174,0.5,4.82524028833013,5.0,rewire
1175,0.7,5.331892491770272,5.0,rewire
1176,0.8,5.810633231323576,5.0,rewire
1177,0.9,6.511533896549443,5.0,rewire
1178,0.95,6.364264380057946,6.0,rewire
1179,1.0,4.306907196514984,7.0,rewire
1180,1.05,2.103998789830905,4.0,rewire
1181,1.1,1.467893109761315,3.0,rewire
1182,1.2,1.1612082565079356,8.0,rewire
1183,1.3,1.0524133315928927,0.0,rewire
1184,1.4,0.9857720884539444,0.0,rewire
1185,1.5,0.8225438646652146,0.0,rewire
1186,2.0,0.5212713726593344,0.0,rewire
1187,2.5,0.4511045894747946,0.0,rewire
1188,3.0,0.3949458582474034,0.0,rewire
1189,3.5,0.4104671943819312,0.0,rewire
1190,0.3,4.551847173553553,6.0,rewire
1191,0.5,4.833283076612672,5.0,rewire
1192,0.7,5.3366053322276255,5.0,rewire
